Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Exception
2017/02/18, 08:15:35, 39.018970, -123.068253, 614.44,  0.00, 226, 0, 0.00, 
2017/02/18, 08:15:44, 39.018970, -123.068253, 614.44,  0.00, 226, 0, 0.00, 
2017/02/18, 08:15:49, 39.018970, -123.068253, 614.44,  0.00, 226, 0, 0.00, 
2017/02/18, 08:15:53, 39.018913, -123.068207, 606.51,  1080.00, 226, 0, 7.48, 
2017/02/18, 08:15:59, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 1.04, 
2017/02/18, 08:16:04, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:08, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:14, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:19, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:25, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:30, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:35, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:40, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:45, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:50, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:55, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:16:59, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:07, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:12, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:17, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:22, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:27, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:32, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:37, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:42, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:47, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:52, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:17:57, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:18:02, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:18:07, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:18:12, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:18:17, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:18:22, 39.018906, -123.068199, 606.22,  0.00, 226, 0, 0.00, 
2017/02/18, 08:18:33, 39.018940, -123.068199, 607.65,  1728.00, 226, 0, 3.78, 
2017/02/18, 08:18:38, 39.018940, -123.068199, 606.69,  0.00, 226, 0, 0.00, 
2017/02/18, 08:18:43, 39.018940, -123.068199, 606.69,  0.00, 226, 0, 0.00, 
2017/02/18, 08:18:48, 39.018940, -123.068199, 606.69,  0.00, 226, 0, 0.00, 
2017/02/18, 08:18:53, 39.018940, -123.068199, 606.69,  0.00, 226, 0, 0.00, 
2017/02/18, 08:19:02, 39.018940, -123.068199, 606.69,  0.00, 226, 0, 0.00, 
2017/02/18, 08:19:07, 39.018940, -123.068199, 606.69,  0.00, 226, 0, 0.00, 
2017/02/18, 08:19:12, 39.018940, -123.068199, 606.69,  0.00, 226, 0, 0.00, 
2017/02/18, 08:19:17, 39.018940, -123.068199, 606.69,  0.00, 226, 0, 0.00, 
2017/02/18, 08:19:22, 39.018940, -123.068199, 606.69,  0.00, 226, 0, 0.00, 
2017/02/18, 08:19:27, 39.018913, -123.068207, 601.63,  0.00, 226, 0, 3.08, 
2017/02/18, 08:19:32, 39.018913, -123.068207, 601.63,  0.00, 226, 0, 0.00, 
2017/02/18, 08:19:37, 39.018913, -123.068207, 601.63,  0.00, 226, 0, 0.00, 
2017/02/18, 08:19:42, 39.018932, -123.068245, 604.35,  252.00, 226, 0, 3.90, 
2017/02/18, 08:19:47, 39.018955, -123.068230, 606.28,  1728.00, 226, 0, 2.87, 
2017/02/18, 08:19:56, 39.018932, -123.068207, 604.63,  1836.00, 226, 0, 3.24, 
2017/02/18, 08:20:01, 39.018898, -123.068161, 602.06,  756.00, 120, 0, 5.49, 
2017/02/18, 08:20:06, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 3.60, 
2017/02/18, 08:20:11, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:20:16, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:20:21, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:20:26, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:20:31, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:20:36, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:20:41, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:20:46, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:20:51, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:20:56, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:01, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:06, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:11, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:16, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:21, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:26, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:31, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:36, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:41, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:46, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:51, 39.018871, -123.068184, 604.63,  0.00, 120, 0, 0.00, 
2017/02/18, 08:21:56, 39.018803, -123.068161, 611.36,  1368.00, 120, 0, 7.82, 
2017/02/18, 08:22:01, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.89, 1
2017/02/18, 08:22:06, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:22:11, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:22:16, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:22:21, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:22:26, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:22:31, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:22:36, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:22:40, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:22:46, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:22:51, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:22:56, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:01, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:06, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:11, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:16, 39.018795, -123.068161, 611.42,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:21, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 10.35, 
2017/02/18, 08:23:26, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:31, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:36, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:41, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:46, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:51, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:23:56, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:24:01, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:24:06, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:24:11, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:24:16, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:24:21, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:24:26, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:24:31, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:24:37, 39.018867, -123.068085, 608.29,  0.00, 120, 0, 0.00, 
2017/02/18, 08:24:42, 39.018925, -123.068130, 604.29,  1584.00, 120, 0, 7.53, 
2017/02/18, 08:24:50, 39.018913, -123.068146, 604.43,  2052.00, 120, 0, 1.92, 
2017/02/18, 08:24:55, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.82, 
2017/02/18, 08:25:00, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:25:05, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:25:10, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:25:15, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:25:20, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:25:25, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:25:30, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:25:38, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:25:43, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:25:48, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:25:56, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:01, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:06, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:11, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:16, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:21, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:26, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:31, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:36, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:41, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:46, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:51, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:26:56, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:01, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:06, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:11, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:16, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:21, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:26, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:31, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:37, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:45, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:50, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:27:55, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:28:00, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:28:05, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:28:10, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:28:15, 39.018917, -123.068138, 605.17,  0.00, 120, 0, 0.00, 
2017/02/18, 08:28:19, 39.018898, -123.068199, 607.24,  2124.00, 120, 0, 5.68, 
2017/02/18, 08:28:25, 39.018887, -123.068214, 606.58,  0.00, 120, 0, 1.78, 
2017/02/18, 08:28:30, 39.018887, -123.068214, 606.58,  0.00, 120, 0, 0.00, 
2017/02/18, 08:28:35, 39.018898, -123.068184, 606.04,  2556.00, 164, 0, 2.87, 
2017/02/18, 08:28:44, 39.018867, -123.068176, 605.98,  288.00, 164, 0, 3.52, 
2017/02/18, 08:28:49, 39.018871, -123.068184, 606.18,  0.00, 164, 0, 0.82, 
2017/02/18, 08:28:54, 39.018871, -123.068184, 606.18,  0.00, 164, 0, 0.00, 
2017/02/18, 08:28:59, 39.018871, -123.068184, 606.18,  0.00, 164, 0, 0.00, 
2017/02/18, 08:29:04, 39.018871, -123.068184, 606.18,  0.00, 164, 0, 0.00, 
2017/02/18, 08:29:09, 39.018871, -123.068184, 606.18,  0.00, 164, 0, 0.00, 
2017/02/18, 08:29:14, 39.018898, -123.068108, 603.38,  2016.00, 69, 0, 7.22, 
2017/02/18, 08:29:19, 39.018913, -123.068085, 603.25,  0.00, 69, 0, 2.59, 
2017/02/18, 08:29:24, 39.018921, -123.068069, 604.22,  1872.00, 69, 0, 1.64, 
2017/02/18, 08:29:29, 39.018932, -123.068054, 604.51,  0.00, 38, 0, 1.78, 
2017/02/18, 08:29:34, 39.018932, -123.068054, 604.51,  0.00, 38, 0, 0.00, 
2017/02/18, 08:29:39, 39.018932, -123.068054, 604.51,  0.00, 38, 0, 0.00, 
2017/02/18, 08:29:44, 39.018932, -123.068054, 604.51,  0.00, 38, 0, 0.00, 
2017/02/18, 08:29:49, 39.018936, -123.068062, 604.62,  3240.00, 349, 0, 0.82, 
2017/02/18, 08:30:03, 39.019062, -123.068031, 606.50,  1404.00, 3, 0, 14.26, 1
2017/02/18, 08:30:08, 39.019047, -123.068047, 605.91,  0.00, 3, 0, 2.17, 
2017/02/18, 08:30:13, 39.019047, -123.068047, 605.91,  0.00, 3, 0, 0.00, 
2017/02/18, 08:30:18, 39.019047, -123.068047, 605.91,  0.00, 3, 0, 0.00, 
2017/02/18, 08:30:23, 39.019047, -123.068047, 605.91,  0.00, 3, 0, 0.00, 
2017/02/18, 08:30:28, 39.019047, -123.068047, 605.91,  0.00, 3, 0, 0.00, 
2017/02/18, 08:30:33, 39.019089, -123.068069, 611.72,  1188.00, 3, 0, 5.04, 
2017/02/18, 08:30:38, 39.019100, -123.068123, 611.86,  3708.00, 291, 0, 4.82, 
2017/02/18, 08:30:44, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 2.87, 
2017/02/18, 08:30:50, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:30:55, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:00, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:05, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:10, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:15, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:20, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:25, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:30, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:35, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:40, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:48, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:52, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:31:57, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:02, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:09, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:13, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:19, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:24, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:29, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:34, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:39, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:44, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:48, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:53, 39.019123, -123.068138, 613.80,  0.00, 292, 0, 0.00, 
2017/02/18, 08:32:58, 39.019123, -123.068199, 630.26,  1080.00, 292, 0, 5.27, 
2017/02/18, 08:33:04, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 1.36, 
2017/02/18, 08:33:09, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 0.00, 
2017/02/18, 08:33:14, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 0.00, 
2017/02/18, 08:33:18, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 0.00, 
2017/02/18, 08:33:24, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 0.00, 
2017/02/18, 08:33:30, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 0.00, 
2017/02/18, 08:33:35, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 0.00, 
2017/02/18, 08:33:40, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 0.00, 
2017/02/18, 08:33:45, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 0.00, 
2017/02/18, 08:33:49, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 0.00, 
2017/02/18, 08:33:54, 39.019112, -123.068192, 627.70,  0.00, 292, 0, 0.00, 
2017/02/18, 08:33:59, 39.019066, -123.068214, 647.06,  2772.00, 197, 0, 5.46, 
2017/02/18, 08:34:04, 39.019051, -123.068253, 649.89,  900.00, 198, 0, 3.76, 
2017/02/18, 08:34:09, 39.019047, -123.068237, 650.32,  0.00, 198, 0, 1.45, 
2017/02/18, 08:34:14, 39.019047, -123.068237, 650.32,  0.00, 198, 0, 0.00, 
2017/02/18, 08:34:19, 39.019047, -123.068237, 650.32,  0.00, 198, 0, 0.00, 
2017/02/18, 08:34:25, 39.019039, -123.068199, 642.94,  0.00, 198, 0, 3.40, 
2017/02/18, 08:34:29, 39.019039, -123.068199, 642.94,  0.00, 198, 0, 0.00, 
2017/02/18, 08:34:35, 39.019039, -123.068199, 642.94,  0.00, 198, 0, 0.00, 
2017/02/18, 08:34:39, 39.019039, -123.068199, 642.94,  0.00, 198, 0, 0.00, 
2017/02/18, 08:34:44, 39.019039, -123.068199, 642.94,  0.00, 198, 0, 0.00, 
2017/02/18, 08:34:50, 39.019039, -123.068199, 642.94,  0.00, 198, 0, 0.00, 
2017/02/18, 08:34:55, 39.019039, -123.068199, 642.94,  0.00, 198, 0, 0.00, 
2017/02/18, 08:34:59, 39.019028, -123.068222, 644.75,  252.00, 198, 0, 2.33, 
2017/02/18, 08:35:05, 39.019001, -123.068268, 645.24,  1728.00, 198, 0, 4.98, 
2017/02/18, 08:35:09, 39.019005, -123.068230, 647.03,  1764.00, 198, 0, 3.31, 
2017/02/18, 08:35:14, 39.019032, -123.068199, 645.16,  1692.00, 198, 0, 4.02, 
2017/02/18, 08:35:19, 39.019043, -123.068192, 644.58,  0.00, 198, 0, 1.36, 
2017/02/18, 08:35:24, 39.019024, -123.068192, 641.86,  1692.00, 198, 0, 2.11, 
2017/02/18, 08:35:29, 39.019005, -123.068199, 641.91,  0.00, 198, 0, 2.20, 
2017/02/18, 08:35:34, 39.019005, -123.068199, 641.91,  0.00, 198, 0, 0.00, 
2017/02/18, 08:35:40, 39.019066, -123.068184, 637.51,  864.00, 198, 0, 6.91, 
2017/02/18, 08:35:45, 39.019070, -123.068161, 638.58,  1008.00, 198, 0, 2.04, 
2017/02/18, 08:35:50, 39.019039, -123.068146, 636.13,  216.00, 198, 0, 3.68, 
2017/02/18, 08:35:54, 39.019039, -123.068153, 634.40,  504.00, 198, 0, 0.60, 
2017/02/18, 08:36:00, 39.019062, -123.068115, 634.26,  0.00, 198, 0, 4.16, 
2017/02/18, 08:36:04, 39.019062, -123.068115, 634.26,  0.00, 198, 0, 0.00, 
2017/02/18, 08:36:10, 39.019062, -123.068115, 634.26,  0.00, 198, 0, 0.00, 
2017/02/18, 08:36:14, 39.019062, -123.068115, 634.26,  0.00, 198, 0, 0.00, 
2017/02/18, 08:36:19, 39.019100, -123.068115, 629.13,  576.00, 2, 0, 4.23, 
2017/02/18, 08:36:25, 39.019100, -123.068123, 629.14,  0.00, 2, 0, 0.69, 
2017/02/18, 08:36:30, 39.019100, -123.068123, 629.14,  0.00, 2, 0, 0.00, 
2017/02/18, 08:36:35, 39.019100, -123.068123, 629.14,  0.00, 2, 0, 0.00, 
2017/02/18, 08:36:40, 39.019100, -123.068123, 629.14,  0.00, 2, 0, 0.00, 
2017/02/18, 08:36:45, 39.019100, -123.068123, 629.14,  0.00, 2, 0, 0.00, 
2017/02/18, 08:36:50, 39.019100, -123.068123, 629.14,  0.00, 2, 0, 0.00, 
2017/02/18, 08:36:55, 39.019100, -123.068123, 629.14,  0.00, 2, 0, 0.00, 
2017/02/18, 08:37:00, 39.019085, -123.068199, 620.21,  2628.00, 290, 0, 6.77, 
2017/02/18, 08:37:05, 39.019096, -123.068199, 623.01,  1584.00, 308, 0, 1.22, 
2017/02/18, 08:37:10, 39.019100, -123.068199, 623.13,  0.00, 308, 0, 0.44, 
2017/02/18, 08:37:14, 39.019100, -123.068199, 623.13,  0.00, 308, 0, 0.00, 
2017/02/18, 08:37:20, 39.019073, -123.068192, 617.62,  1332.00, 308, 0, 3.06, 
2017/02/18, 08:37:24, 39.019104, -123.068176, 618.03,  900.00, 33, 0, 3.71, 
2017/02/18, 08:37:30, 39.019089, -123.068169, 616.79,  0.00, 33, 0, 1.77, 
2017/02/18, 08:37:34, 39.019054, -123.068199, 615.81,  2340.00, 84, 0, 4.68, 
2017/02/18, 08:37:40, 39.019035, -123.068260, 617.13,  0.00, 84, 0, 5.68, 1
2017/02/18, 08:37:45, 39.019035, -123.068260, 617.13,  0.00, 84, 0, 0.00, 
2017/02/18, 08:37:49, 39.019016, -123.068260, 616.44,  2268.00, 92, 0, 2.11, 
2017/02/18, 08:37:55, 39.019039, -123.068245, 617.01,  0.00, 92, 0, 2.87, 
2017/02/18, 08:38:00, 39.019035, -123.068275, 618.81,  1188.00, 92, 0, 2.63, 
2017/02/18, 08:38:04, 39.019039, -123.068268, 618.87,  0.00, 92, 0, 0.75, 
2017/02/18, 08:38:11, 39.019039, -123.068268, 618.87,  0.00, 92, 0, 0.00, 
2017/02/18, 08:38:16, 39.019039, -123.068268, 618.87,  0.00, 92, 0, 0.00, 
2017/02/18, 08:38:22, 39.019039, -123.068268, 618.87,  0.00, 92, 0, 0.00, 
2017/02/18, 08:38:27, 39.019039, -123.068268, 618.87,  0.00, 92, 0, 0.00, 
2017/02/18, 08:38:31, 39.019039, -123.068268, 618.87,  0.00, 92, 0, 0.00, 
2017/02/18, 08:38:37, 39.019039, -123.068268, 618.87,  0.00, 92, 0, 0.00, 
2017/02/18, 08:38:42, 39.019039, -123.068268, 618.87,  0.00, 92, 0, 0.00, 
2017/02/18, 08:38:46, 39.019039, -123.068268, 618.87,  0.00, 92, 0, 0.00, 
2017/02/18, 08:38:51, 39.019039, -123.068268, 618.87,  0.00, 92, 0, 0.00, 
2017/02/18, 08:38:56, 39.019089, -123.068237, 628.63,  2520.00, 356, 0, 6.17, 
2017/02/18, 08:39:02, 39.019093, -123.068237, 628.71,  288.00, 325, 0, 0.44, 
2017/02/18, 08:39:08, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.75, 
2017/02/18, 08:39:13, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:39:19, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:39:24, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:39:30, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:39:34, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:39:39, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:39:44, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:39:49, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:39:55, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:39:59, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:40:05, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
2017/02/18, 08:40:10, 39.019089, -123.068230, 628.78,  0.00, 325, 0, 0.00, 
